,index_id,Rev_Date,Date,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Year,Week,sales_diff
1255,9-2012-03-23,2012-03-23,2012-03-23,9,550791.32,0,58.79,3.787,225.0336786,5.667,3,2012,12,417.75
1256,9-2012-03-30,2012-03-30,2012-03-30,9,574985.37,0,67.87,3.845,225.107867,5.667,3,2012,13,24194.050000000047
1261,9-2012-04-05,2012-04-05,2012-04-05,9,586289.08,0,78.98,3.749,225.4227585,5.539,4,2012,14,11303.709999999963
1258,9-2012-04-13,2012-04-13,2012-04-13,9,578539.86,0,69.19,3.891,225.2562439,5.539,4,2012,15,-7749.219999999972
1259,9-2012-04-20,2012-04-20,2012-04-20,9,542819.03,0,68.04,3.877,225.3117488,5.539,4,2012,16,-35720.82999999996
1260,9-2012-04-27,2012-04-27,2012-04-27,9,550414.99,0,73.07,3.814,225.3672537,5.539,4,2012,17,7595.959999999963
1283,9-2012-05-10,2012-05-10,2012-05-10,9,606755.3,0,66.61,3.617,226.9662325,4.954,5,2012,19,56340.310000000056
1263,9-2012-05-18,2012-05-18,2012-05-18,9,571463.93,0,69.52,3.63,225.4942498,5.539,5,2012,20,-35291.369999999995
1264,9-2012-05-25,2012-05-25,2012-05-25,9,547226.0,0,79.69,3.561,225.4944288,5.539,5,2012,21,-24237.93000000005
1244,9-2012-06-01,2012-06-01,2012-06-01,9,519585.67,0,47.54,3.157,223.4332408,5.667,6,2012,22,-27640.330000000016
1257,9-2012-06-04,2012-06-04,2012-06-04,9,677885.99,0,68.83,3.891,225.1820555,5.539,6,2012,23,158300.32
1270,9-2012-06-07,2012-06-07,2012-06-07,9,578790.36,0,84.15,3.227,225.6346256,5.277,6,2012,23,-99095.63
1267,9-2012-06-15,2012-06-15,2012-06-15,9,564606.1,0,82.21,3.393,225.5070634,5.539,6,2012,24,-14184.26000000001
1268,9-2012-06-22,2012-06-22,2012-06-22,9,562173.12,0,81.05,3.346,225.5495841,5.539,6,2012,25,-2432.9799999999814
1269,9-2012-06-29,2012-06-29,2012-06-29,9,544770.7,0,87.18,3.286,225.5921049,5.539,6,2012,26,-17402.420000000042
1279,9-2012-07-09,2012-07-09,2012-07-09,9,565812.29,1,87.93,3.73,226.2103541,5.277,7,2012,28,21041.590000000084
1271,9-2012-07-13,2012-07-13,2012-07-13,9,536537.64,0,82.39,3.256,225.6771463,5.277,7,2012,28,-29274.650000000023
1272,9-2012-07-20,2012-07-20,2012-07-20,9,513991.57,0,83.39,3.311,225.6871121,5.277,7,2012,29,-22546.070000000007
1273,9-2012-07-27,2012-07-27,2012-07-27,9,495951.0,0,86.41,3.407,225.6970779,5.277,7,2012,30,-18040.570000000007
1266,9-2012-08-06,2012-08-06,2012-08-06,9,582525.42,0,78.91,3.452,225.4947868,5.539,8,2012,32,86574.42000000004
1276,9-2012-08-17,2012-08-17,2012-08-17,9,535153.47,0,86.37,3.571,225.7995323,5.277,8,2012,33,-47371.95000000007
1277,9-2012-08-24,2012-08-24,2012-08-24,9,572887.78,0,77.9,3.62,225.9364729,5.277,8,2012,34,37734.310000000056
1278,9-2012-08-31,2012-08-31,2012-08-31,9,576879.15,0,80.71,3.638,226.0734135,5.277,8,2012,35,3991.3699999999953
1253,9-2012-09-03,2012-09-03,2012-09-03,9,574955.95,0,54.03,3.669,224.8046825,5.667,9,2012,36,-1923.2000000000698
1280,9-2012-09-14,2012-09-14,2012-09-14,9,523427.35,0,73.55,3.717,226.3567545,5.277,9,2012,37,-51528.59999999998
1281,9-2012-09-21,2012-09-21,2012-09-21,9,533756.88,0,69.92,3.721,226.5599138,5.277,9,2012,38,10329.530000000028
1282,9-2012-09-28,2012-09-28,2012-09-28,9,516361.06,0,76.8,3.666,226.7630732,5.277,9,2012,39,-17395.820000000007
1249,9-2012-10-02,2012-10-02,2012-10-02,9,609736.12,1,44.03,3.409,223.9953006,5.667,10,2012,40,93375.06
1275,9-2012-10-08,2012-10-08,2012-10-08,9,538713.47,0,88.66,3.494,225.7170094,5.277,10,2012,41,-71022.65000000002
1285,9-2012-10-19,2012-10-19,2012-10-19,9,542009.46,0,68.01,3.594,227.214288,4.954,10,2012,42,3295.9899999999907
1286,9-2012-10-26,2012-10-26,2012-10-26,9,549731.49,0,69.52,3.506,227.2328068,4.954,10,2012,43,7722.030000000028
1262,9-2012-11-05,2012-11-05,2012-11-05,9,592572.3,0,70.94,3.688,225.4782634,5.539,11,2012,45,42840.810000000056
1284,9-2012-12-10,2012-12-10,2012-12-10,9,558464.8,0,60.09,3.601,227.1693919,4.954,12,2012,50,-34107.5
1321,10-2010-01-10,2010-01-10,2010-01-10,10,1645892.97,0,86.01,3.001,126.2346,9.003,1,2010,1,1087428.17
1295,10-2010-02-04,2010-02-04,2010-02-04,10,2138651.97,0,63.66,3.086,126.6034839,9.524,2,2010,5,492759.00000000023
1308,10-2010-02-07,2010-02-07,2010-02-07,10,1845893.87,0,92.89,2.978,126.1392,9.199,2,2010,5,-292758.1000000001
1289,10-2010-02-19,2010-02-19,2010-02-19,10,2113432.58,0,58.22,2.915,126.5262857,9.765,2,2010,7,267538.70999999996
1290,10-2010-02-26,2010-02-26,2010-02-26,10,2006774.96,0,52.77,2.825,126.5522857,9.765,2,2010,8,-106657.62000000011
1317,10-2010-03-09,2010-03-09,2010-03-09,10,1766331.45,0,83.8,3.087,126.1019355,9.199,3,2010,10,-240443.51
1330,10-2010-03-12,2010-03-12,2010-03-12,10,2251206.64,0,51.17,3.041,126.7313333,9.003,3,2010,10,484875.1900000002
1293,10-2010-03-19,2010-03-19,2010-03-19,10,1946875.06,0,61.46,3.054,126.6066452,9.765,3,2010,11,-304331.5800000001
1294,10-2010-03-26,2010-03-26,2010-03-26,10,1893532.46,0,60.05,2.98,126.6050645,9.765,3,2010,12,-53342.60000000009
1304,10-2010-04-06,2010-04-06,2010-04-06,10,1931406.28,0,82.82,2.941,126.1360645,9.524,4,2010,14,37873.820000000065
1297,10-2010-04-16,2010-04-16,2010-04-16,10,1826241.44,0,69.74,3.109,126.5621,9.524,4,2010,15,-105164.84000000008
1298,10-2010-04-23,2010-04-23,2010-04-23,10,1829521.83,0,66.42,3.05,126.4713333,9.524,4,2010,16,3280.3900000001304
1299,10-2010-04-30,2010-04-30,2010-04-30,10,1790694.59,0,69.76,3.105,126.3805667,9.524,4,2010,17,-38827.23999999999
1287,10-2010-05-02,2010-05-02,2010-05-02,10,2193048.75,0,54.34,2.962,126.4420645,9.765,5,2010,17,402354.1599999999
1291,10-2010-05-03,2010-05-03,2010-05-03,10,1987090.09,0,55.92,2.877,126.5782857,9.765,5,2010,18,-205958.65999999992
1326,10-2010-05-11,2010-05-11,2010-05-11,10,1832211.96,0,71.04,3.009,126.4912903,9.003,5,2010,19,-154878.13000000012
1301,10-2010-05-14,2010-05-14,2010-05-14,10,1808056.41,0,73.88,3.145,126.2085484,9.524,5,2010,19,-24155.550000000047
1302,10-2010-05-21,2010-05-21,2010-05-21,10,1847613.58,0,78.32,3.12,126.1843871,9.524,5,2010,20,39557.17000000016
1303,10-2010-05-28,2010-05-28,2010-05-28,10,1904618.17,0,76.67,3.058,126.1602258,9.524,5,2010,21,57004.58999999985
1313,10-2010-06-08,2010-06-08,2010-06-08,10,1949236.09,0,86.13,3.123,126.0854516,9.199,6,2010,23,44617.92000000016
1306,10-2010-06-18,2010-06-18,2010-06-18,10,1837636.24,0,83.49,2.935,126.114,9.524,6,2010,24,-111599.8500000001
1307,10-2010-06-25,2010-06-25,2010-06-25,10,1768172.31,0,90.32,3.084,126.1266,9.524,6,2010,25,-69463.92999999993
1300,10-2010-07-05,2010-07-05,2010-07-05,10,1921432.16,0,71.06,3.127,126.2898,9.524,7,2010,27,153259.84999999986
1310,10-2010-07-16,2010-07-16,2010-07-16,10,1828052.47,0,91.8,2.971,126.1498065,9.199,7,2010,28,-93379.68999999994
1311,10-2010-07-23,2010-07-23,2010-07-23,10,1831676.03,0,88.44,3.112,126.1283548,9.199,7,2010,29,3623.560000000056
1312,10-2010-07-30,2010-07-30,2010-07-30,10,1832664.03,0,85.03,3.017,126.1069032,9.199,7,2010,30,988.0
1322,10-2010-08-10,2010-08-10,2010-08-10,10,1772192.42,0,77.04,2.924,126.2791667,9.003,8,2010,32,-60471.6100000001
1314,10-2010-08-13,2010-08-13,2010-08-13,10,1962996.7,0,88.37,3.049,126.064,9.199,8,2010,32,190804.28000000003
1315,10-2010-08-20,2010-08-20,2010-08-20,10,1983190.56,0,89.88,3.041,126.0766452,9.199,8,2010,33,20193.860000000102
1316,10-2010-08-27,2010-08-27,2010-08-27,10,1727565.42,0,84.99,3.022,126.0892903,9.199,8,2010,34,-255625.14000000013
1296,10-2010-09-04,2010-09-04,2010-09-04,10,2041069.37,0,65.29,3.004,126.6019032,9.524,9,2010,35,313503.9500000002
1309,10-2010-09-07,2010-09-07,2010-09-07,10,1769793.37,0,91.03,3.1,126.1518,9.199,9,2010,36,-271276.0
1319,10-2010-09-17,2010-09-17,2010-09-17,10,1716755.78,0,85.52,3.028,126.1454667,9.199,9,2010,37,-53037.590000000084
1320,10-2010-09-24,2010-09-24,2010-09-24,10,1655036.75,0,85.75,2.939,126.1900333,9.199,9,2010,38,-61719.03000000003
1318,10-2010-10-09,2010-10-09,2010-10-09,10,1720530.23,1,84.04,2.961,126.1145806,9.199,10,2010,40,65493.47999999998
1331,10-2010-10-12,2010-10-12,2010-10-12,10,2411790.21,0,60.51,3.091,126.7934,9.003,10,2010,41,691259.98
1323,10-2010-10-15,2010-10-15,2010-10-15,10,1703850.25,0,75.48,3.08,126.3266774,9.003,10,2010,41,-707939.96
1324,10-2010-10-22,2010-10-22,2010-10-22,10,1740234.06,0,68.12,3.014,126.3815484,9.003,10,2010,42,36383.810000000056
1325,10-2010-10-29,2010-10-29,2010-10-29,10,1741308.56,0,68.76,3.13,126.4364194,9.003,10,2010,43,1074.5
1305,10-2010-11-06,2010-11-06,2010-11-06,10,1827521.71,0,89.67,3.057,126.1119032,9.524,11,2010,44,86213.1499999999
1328,10-2010-11-19,2010-11-19,2010-11-19,10,1949177.13,0,58.83,3.047,126.6072,9.003,11,2010,46,121655.41999999993
1329,10-2010-11-26,2010-11-26,2010-11-26,10,2939946.38,1,55.33,3.162,126.6692667,9.003,11,2010,47,990769.25
1288,10-2010-12-02,2010-12-02,2010-12-02,10,2176028.52,1,49.96,2.828,126.4962581,9.765,12,2010,48,-763917.8599999999
1292,10-2010-12-03,2010-12-03,2010-12-03,10,1941346.13,0,52.33,3.034,126.6042857,9.765,12,2010,48,-234682.39000000013
1327,10-2010-12-11,2010-12-11,2010-12-11,10,1895901.59,0,61.24,3.13,126.5461613,9.003,12,2010,49,-45444.539999999804
1332,10-2010-12-17,2010-12-17,2010-12-17,10,2811646.85,0,59.15,3.125,126.8794839,9.003,12,2010,50,915745.26
1333,10-2010-12-24,2010-12-24,2010-12-24,10,3749057.69,0,57.06,3.236,126.9835806,9.003,12,2010,51,937410.8399999999
1334,10-2010-12-31,2010-12-31,2010-12-31,10,1707298.14,1,49.67,3.148,127.0876774,9.003,12,2010,52,-2041759.55
1347,10-2011-01-04,2011-01-04,2011-01-04,10,1827733.18,0,67.64,3.772,128.7199355,8.494,1,2011,1,120435.04000000004
1360,10-2011-01-07,2011-01-07,2011-01-07,10,1751369.75,0,95.36,3.842,129.0894,8.257,1,2011,1,-76363.42999999993
1336,10-2011-01-14,2011-01-14,2011-01-14,10,1710803.59,0,49.98,3.312,127.3009355,8.744,1,2011,2,-40566.159999999916
1337,10-2011-01-21,2011-01-21,2011-01-21,10,1677556.18,0,56.75,3.336,127.4404839,8.744,1,2011,3,-33247.41000000015
1338,10-2011-01-28,2011-01-28,2011-01-28,10,1715769.05,0,53.03,3.231,127.5800323,8.744,1,2011,4,38212.87000000011
1369,10-2011-02-09,2011-02-09,2011-02-09,10,1758587.35,0,91.61,3.798,129.3259355,8.257,2,2011,6,42818.30000000005
1382,10-2011-02-12,2011-02-12,2011-02-12,10,2068097.18,0,57.29,3.701,129.8459667,7.874,2,2011,6,309509.82999999984
1341,10-2011-02-18,2011-02-18,2011-02-18,10,2106934.55,0,61.77,3.43,127.99525,8.744,2,2011,7,38837.36999999988
1342,10-2011-02-25,2011-02-25,2011-02-25,10,1967996.71,0,53.59,3.398,128.13,8.744,2,2011,8,-138937.83999999985
1356,10-2011-03-06,2011-03-06,2011-03-06,10,1792210.89,0,81.87,3.893,129.0490323,8.494,3,2011,9,-175785.82000000007
1345,10-2011-03-18,2011-03-18,2011-03-18,10,1884734.31,0,70.12,3.892,128.5121935,8.744,3,2011,11,92523.42000000016
1346,10-2011-03-25,2011-03-25,2011-03-25,10,1815798.85,0,62.53,3.716,128.6160645,8.744,3,2011,12,-68935.45999999996
1339,10-2011-04-02,2011-04-02,2011-04-02,10,1968045.91,0,44.88,3.348,127.7195806,8.744,4,2011,13,152247.05999999982
1343,10-2011-04-03,2011-04-03,2011-04-03,10,1958003.19,0,56.96,3.674,128.26475,8.744,4,2011,13,-10042.719999999972
1378,10-2011-04-11,2011-04-11,2011-04-11,10,1904438.59,0,68.57,3.828,129.8051935,7.874,4,2011,15,-53564.59999999986
1349,10-2011-04-15,2011-04-15,2011-04-15,10,1781767.22,0,61.05,4.089,128.9107333,8.494,4,2011,15,-122671.37000000011
1350,10-2011-04-22,2011-04-22,2011-04-22,10,2004831.14,0,75.93,3.917,128.9553,8.494,4,2011,16,223063.91999999993
1351,10-2011-04-29,2011-04-29,2011-04-29,10,1873646.34,0,73.38,4.151,128.9998667,8.494,4,2011,17,-131184.7999999998
1365,10-2011-05-08,2011-05-08,2011-05-08,10,1886299.98,0,89.8,3.803,129.1846452,8.257,5,2011,18,12653.639999999898
1353,10-2011-05-13,2011-05-13,2011-05-13,10,1712995.44,0,74.04,4.202,129.089,8.494,5,2011,19,-173304.54000000004
1354,10-2011-05-20,2011-05-20,2011-05-20,10,1720908.01,0,72.62,3.99,129.0756774,8.494,5,2011,20,7912.570000000065
1355,10-2011-05-27,2011-05-27,2011-05-27,10,1743000.38,0,78.62,3.933,129.0623548,8.494,5,2011,21,22092.36999999988
1352,10-2011-06-05,2011-06-05,2011-06-05,10,1841369.99,0,73.56,4.193,129.0444333,8.494,6,2011,22,98369.6100000001
1358,10-2011-06-17,2011-06-17,2011-06-17,10,1817934.76,0,87.96,3.935,129.0432,8.494,6,2011,24,-23435.22999999998
1359,10-2011-06-24,2011-06-24,2011-06-24,10,1711813.13,0,90.69,3.807,129.0663,8.494,6,2011,25,-106121.63000000012
1335,10-2011-07-01,2011-07-01,2011-07-01,10,1714309.9,0,43.43,3.287,127.1917742,8.744,7,2011,26,2496.7700000000186
1374,10-2011-07-10,2011-07-10,2011-07-10,10,1788227.6,0,75.01,3.827,129.6938,7.874,7,2011,27,73917.70000000019
1362,10-2011-07-15,2011-07-15,2011-07-15,10,1775068.4,0,86.01,3.779,129.1338387,8.257,7,2011,28,-13159.200000000186
1363,10-2011-07-22,2011-07-22,2011-07-22,10,1774342.61,0,88.59,3.697,129.1507742,8.257,7,2011,29,-725.7899999998044
1364,10-2011-07-29,2011-07-29,2011-07-29,10,1745841.33,0,86.75,3.694,129.1677097,8.257,7,2011,30,-28501.280000000028
1348,10-2011-08-04,2011-08-04,2011-08-04,10,1870720.73,0,73.03,3.818,128.8238065,8.494,8,2011,31,124879.3999999999
1361,10-2011-08-07,2011-08-07,2011-08-07,10,1699708.38,0,88.57,3.793,129.1125,8.257,8,2011,31,-171012.3500000001
1367,10-2011-08-19,2011-08-19,2011-08-19,10,1954849.68,0,87.4,3.743,129.2405806,8.257,8,2011,33,255141.30000000005
1368,10-2011-08-26,2011-08-26,2011-08-26,10,1728399.07,0,91.59,3.663,129.2832581,8.257,8,2011,34,-226450.60999999987
1370,10-2011-09-09,2011-09-09,2011-09-09,10,1670579.82,1,89.06,3.771,129.3686129,8.257,9,2011,36,-57819.25
1383,10-2011-09-12,2011-09-12,2011-09-12,10,2429310.9,0,42.58,3.644,129.8555333,7.874,9,2011,37,758731.0799999998
1371,10-2011-09-16,2011-09-16,2011-09-16,10,1650894.3,0,77.49,3.784,129.4306,8.257,9,2011,37,-778416.5999999999
1372,10-2011-09-23,2011-09-23,2011-09-23,10,1685910.53,0,82.51,3.789,129.5183333,8.257,9,2011,38,35016.22999999998
1373,10-2011-09-30,2011-09-30,2011-09-30,10,1627707.31,0,82.27,3.877,129.6060667,8.257,9,2011,39,-58203.21999999997
1357,10-2011-10-06,2011-10-06,2011-10-06,10,1740063.1,0,84.57,3.981,129.0357097,8.494,10,2011,40,112355.79000000004
1375,10-2011-10-14,2011-10-14,2011-10-14,10,1704753.02,0,70.27,3.698,129.7706452,7.874,10,2011,41,-35310.080000000075
1376,10-2011-10-21,2011-10-21,2011-10-21,10,1745928.56,0,77.91,3.842,129.7821613,7.874,10,2011,42,41175.54000000004
1377,10-2011-10-28,2011-10-28,2011-10-28,10,1771792.97,0,72.79,3.843,129.7936774,7.874,10,2011,43,25864.409999999916
1340,10-2011-11-02,2011-11-02,2011-11-02,10,2115408.31,1,51.51,3.381,127.859129,8.744,11,2011,44,343615.3400000001
1344,10-2011-11-03,2011-11-03,2011-11-03,10,1933469.15,0,64.22,3.63,128.3995,8.744,11,2011,44,-181939.16000000015
1379,10-2011-11-11,2011-11-11,2011-11-11,10,2076570.84,0,55.28,3.677,129.8167097,7.874,11,2011,45,143101.69000000018
1380,10-2011-11-18,2011-11-18,2011-11-18,10,1869087.85,0,58.97,3.669,129.8268333,7.874,11,2011,46,-207482.99
1381,10-2011-11-25,2011-11-25,2011-11-25,10,2950198.64,1,60.68,3.76,129.8364,7.874,11,2011,47,1081110.79
1366,10-2011-12-08,2011-12-08,2011-12-08,10,1917397.63,0,85.61,3.794,129.2015806,8.257,12,2011,49,-1032801.0100000002
1384,10-2011-12-16,2011-12-16,2011-12-16,10,2555031.18,0,50.53,3.489,129.8980645,7.874,12,2011,50,637633.5500000003
1385,10-2011-12-23,2011-12-23,2011-12-23,10,3487986.89,0,48.36,3.541,129.9845484,7.874,12,2011,51,932955.71
1386,10-2011-12-30,2011-12-30,2011-12-30,10,1930690.37,1,48.92,3.428,130.0710323,7.874,12,2011,52,-1557296.52
1408,10-2012-01-06,2012-01-06,2012-01-06,10,1767471.48,0,80.06,4.277,130.9592258,7.382,1,2012,1,-163218.89000000013
1388,10-2012-01-13,2012-01-13,2012-01-13,10,1711562.73,0,51.0,3.477,130.244,7.545,1,2012,2,-55908.75
1389,10-2012-01-20,2012-01-20,2012-01-20,10,1675562.94,0,54.51,3.66,130.2792258,7.545,1,2012,3,-35999.79000000004
1390,10-2012-01-27,2012-01-27,2012-01-27,10,1632406.0,0,53.59,3.675,130.3144516,7.545,1,2012,4,-43156.939999999944
1395,10-2012-02-03,2012-02-03,2012-02-03,10,1990371.02,0,57.62,3.882,130.6457931,7.545,2,2012,5,357965.02
1393,10-2012-02-17,2012-02-17,2012-02-17,10,2168709.76,0,54.12,3.781,130.4546207,7.545,2,2012,7,178338.73999999976
1394,10-2012-02-24,2012-02-24,2012-02-24,10,2039415.74,0,56.02,3.95,130.5502069,7.545,2,2012,8,-129294.01999999979
1391,10-2012-03-02,2012-03-02,2012-03-02,10,1867403.01,0,56.85,3.543,130.3496774,7.545,3,2012,9,-172012.72999999998
1417,10-2012-03-08,2012-03-08,2012-03-08,10,1939440.09,0,84.76,3.595,130.737871,7.17,3,2012,10,72037.08000000007
1397,10-2012-03-16,2012-03-16,2012-03-16,10,1930814.66,0,62.11,4.273,130.8261935,7.545,3,2012,11,-8625.430000000168
1398,10-2012-03-23,2012-03-23,2012-03-23,10,1837457.69,0,56.54,4.288,130.8966452,7.545,3,2012,12,-93356.96999999997
1399,10-2012-03-30,2012-03-30,2012-03-30,10,1815760.42,0,67.92,4.294,130.9670968,7.545,3,2012,13,-21697.27000000002
1404,10-2012-04-05,2012-04-05,2012-04-05,10,1821364.42,0,77.02,4.058,131.136,7.382,4,2012,14,5604.0
1401,10-2012-04-13,2012-04-13,2012-04-13,10,1974687.51,0,70.28,4.254,131.108,7.382,4,2012,15,153323.09000000008
1402,10-2012-04-20,2012-04-20,2012-04-20,10,1777166.53,0,67.75,4.111,131.1173333,7.382,4,2012,16,-197520.97999999998
1403,10-2012-04-27,2012-04-27,2012-04-27,10,1712987.56,0,80.11,4.088,131.1266667,7.382,4,2012,17,-64178.96999999997
1426,10-2012-05-10,2012-05-10,2012-05-10,10,1758971.38,0,80.88,4.132,131.0756667,6.943,5,2012,19,45983.81999999983
1406,10-2012-05-18,2012-05-18,2012-05-18,10,1795152.73,0,85.19,4.308,131.0983226,7.382,5,2012,20,36181.35000000009
1407,10-2012-05-25,2012-05-25,2012-05-25,10,1830939.1,0,86.03,4.127,131.0287742,7.382,5,2012,21,35786.37000000011
1387,10-2012-06-01,2012-06-01,2012-06-01,10,1683401.78,0,59.85,3.443,130.1575161,7.545,6,2012,22,-147537.32000000007
1400,10-2012-06-04,2012-06-04,2012-06-04,10,2163384.17,0,65.99,4.282,131.0375484,7.382,6,2012,23,479982.3899999999
1413,10-2012-06-07,2012-06-07,2012-06-07,10,1805999.79,0,86.87,3.666,130.7196333,7.17,6,2012,23,-357384.3799999999
1410,10-2012-06-15,2012-06-15,2012-06-15,10,1811562.88,0,88.58,4.144,130.8295333,7.382,6,2012,24,5563.089999999851
1411,10-2012-06-22,2012-06-22,2012-06-22,10,1755334.18,0,89.92,4.014,130.7929,7.382,6,2012,25,-56228.69999999995
1412,10-2012-06-29,2012-06-29,2012-06-29,10,1707481.9,0,91.36,3.875,130.7562667,7.382,6,2012,26,-47852.28000000003
1422,10-2012-07-09,2012-07-09,2012-07-09,10,1708283.28,1,83.07,4.124,130.9325484,7.17,7,2012,28,801.3800000001211
1414,10-2012-07-13,2012-07-13,2012-07-13,10,1765571.91,0,89.8,3.723,130.683,7.17,7,2012,28,57288.62999999989
1415,10-2012-07-20,2012-07-20,2012-07-20,10,1869967.03,0,84.45,3.589,130.7012903,7.17,7,2012,29,104395.12000000011
1416,10-2012-07-27,2012-07-27,2012-07-27,10,1817603.66,0,83.98,3.769,130.7195806,7.17,7,2012,30,-52363.37000000011
1409,10-2012-08-06,2012-08-06,2012-08-06,10,1840491.41,0,86.87,4.103,130.8896774,7.382,8,2012,32,22887.75
1419,10-2012-08-17,2012-08-17,2012-08-17,10,1827797.4,0,88.83,4.002,130.7909677,7.17,8,2012,33,-12694.01000000001
1420,10-2012-08-24,2012-08-24,2012-08-24,10,1764984.15,0,82.5,4.055,130.8381613,7.17,8,2012,34,-62813.25
1421,10-2012-08-31,2012-08-31,2012-08-31,10,1650285.54,0,86.97,3.886,130.8853548,7.17,8,2012,35,-114698.60999999987
1396,10-2012-09-03,2012-09-03,2012-09-03,10,1917483.1,0,57.65,3.963,130.7413793,7.545,9,2012,36,267197.56000000006
1423,10-2012-09-14,2012-09-14,2012-09-14,10,1640168.99,0,78.47,3.966,130.9776667,7.17,9,2012,37,-277314.1100000001
1424,10-2012-09-21,2012-09-21,2012-09-21,10,1671857.57,0,81.93,4.125,131.0103333,7.17,9,2012,38,31688.580000000075
1425,10-2012-09-28,2012-09-28,2012-09-28,10,1694862.41,0,82.52,3.966,131.043,7.17,9,2012,39,23004.83999999985
1392,10-2012-10-02,2012-10-02,2012-10-02,10,2218595.8,1,55.73,3.722,130.3849032,7.545,10,2012,40,523733.3899999999
1418,10-2012-10-08,2012-10-08,2012-10-08,10,1880436.94,0,90.78,3.811,130.7561613,7.17,10,2012,41,-338158.85999999987
1428,10-2012-10-19,2012-10-19,2012-10-19,10,1734834.82,0,72.71,4.449,131.1499677,6.943,10,2012,42,-145602.11999999988
1429,10-2012-10-26,2012-10-26,2012-10-26,10,1744349.05,0,70.5,4.301,131.1930968,6.943,10,2012,43,9514.229999999981
1405,10-2012-11-05,2012-11-05,2012-11-05,10,1792345.3,0,76.03,4.186,131.1453333,7.382,11,2012,45,47996.25
1427,10-2012-12-10,2012-12-10,2012-12-10,10,1713889.11,0,76.03,4.468,131.1083333,6.943,12,2012,50,-78456.18999999994
1464,11-2010-01-10,2010-01-10,2010-01-10,11,1182490.46,0,75.11,2.603,214.9846548,7.564,1,2010,1,-531398.6500000001
1438,11-2010-02-04,2010-02-04,2010-02-04,11,1446210.26,0,66.16,2.719,214.1180803,7.343,2,2010,5,263719.80000000005
1451,11-2010-02-07,2010-02-07,2010-02-07,11,1302600.14,0,83.09,2.669,214.5463222,7.346,2,2010,5,-143610.1200000001
1432,11-2010-02-19,2010-02-19,2010-02-19,11,1503298.7,0,48.3,2.514,214.6198868,7.368,2,2010,7,200698.56000000006
1433,11-2010-02-26,2010-02-26,2010-02-26,11,1336404.65,0,52.79,2.561,214.6475127,7.368,2,2010,8,-166894.05000000005
1460,11-2010-03-09,2010-03-09,2010-03-09,11,1303914.27,0,84.94,2.577,214.8481685,7.346,3,2010,10,-32490.37999999989
1473,11-2010-03-12,2010-03-12,2010-03-12,11,1380522.64,0,55.9,2.708,214.9153531,7.564,3,2010,10,76608.36999999988
1436,11-2010-03-19,2010-03-19,2010-03-19,11,1364207.0,0,61.51,2.72,214.5301219,7.368,3,2010,11,-16315.639999999898
1437,11-2010-03-26,2010-03-26,2010-03-26,11,1245624.27,0,58.09,2.732,214.3241011,7.368,3,2010,12,-118582.72999999998
1447,11-2010-04-06,2010-04-06,2010-04-06,11,1396322.19,0,79.66,2.705,214.4958382,7.343,4,2010,14,150697.91999999993
1440,11-2010-04-16,2010-04-16,2010-04-16,11,1323243.35,0,67.81,2.808,213.7726889,7.343,4,2010,15,-73078.83999999985
1441,11-2010-04-23,2010-04-23,2010-04-23,11,1283766.55,0,68.37,2.795,213.7221852,7.343,4,2010,16,-39476.80000000005
1442,11-2010-04-30,2010-04-30,2010-04-30,11,1239766.89,0,71.13,2.78,213.6716815,7.343,4,2010,17,-43999.66000000015
1430,11-2010-05-02,2010-05-02,2010-05-02,11,1528008.64,0,46.04,2.572,214.4248812,7.368,5,2010,17,288241.75
1434,11-2010-05-03,2010-05-03,2010-05-03,11,1426622.65,0,53.96,2.625,214.6751386,7.368,5,2010,18,-101385.98999999999
1469,11-2010-05-11,2010-05-11,2010-05-11,11,1332759.13,0,64.41,2.689,215.2765472,7.564,5,2010,19,-93863.52000000002
1444,11-2010-05-14,2010-05-14,2010-05-14,11,1266796.13,0,77.64,2.854,213.6196139,7.343,5,2010,19,-65963.0
1445,11-2010-05-21,2010-05-21,2010-05-21,11,1271646.62,0,76.97,2.826,213.9116886,7.343,5,2010,20,4850.4900000002235
1446,11-2010-05-28,2010-05-28,2010-05-28,11,1264272.52,0,79.69,2.759,214.2037634,7.343,5,2010,21,-7374.100000000093
1456,11-2010-06-08,2010-06-08,2010-06-08,11,1369634.92,0,86.54,2.627,214.8341952,7.346,6,2010,23,105362.3999999999
1449,11-2010-06-18,2010-06-18,2010-06-18,11,1336522.92,0,84.13,2.637,214.7858259,7.343,6,2010,24,-33112.0
