,index_id,Rev_Date,Date,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Year,Week
1853,13-2012-09-21,2012-09-21,2012-09-21,13,1938379.66,0,67.96,3.821,131.0103333,5.765,9,2012,38
1854,13-2012-09-28,2012-09-28,2012-09-28,13,1927664.11,0,64.8,3.821,131.043,5.765,9,2012,39
1821,13-2012-10-02,2012-10-02,2012-10-02,13,2069284.57,1,33.73,3.116,130.3849032,6.104,10,2012,40
1847,13-2012-10-08,2012-10-08,2012-10-08,13,2041019.92,0,81.69,3.509,130.7561613,5.765,10,2012,41
1857,13-2012-10-19,2012-10-19,2012-10-19,13,2018010.15,0,52.06,3.781,131.1499677,5.621,10,2012,42
1858,13-2012-10-26,2012-10-26,2012-10-26,13,2035189.66,0,46.97,3.755,131.1930968,5.621,10,2012,43
1834,13-2012-11-05,2012-11-05,2012-11-05,13,2080764.17,0,56.47,3.809,131.1453333,5.965,11,2012,45
1856,13-2012-12-10,2012-12-10,2012-12-10,13,1999079.44,0,55.1,3.797,131.1083333,5.621,12,2012,50
1893,14-2010-01-10,2010-01-10,2010-01-10,14,1855703.66,0,70.58,2.707,182.7168385,8.724,1,2010,1
1867,14-2010-02-04,2010-02-04,2010-02-04,14,2495630.51,0,47.74,2.85,181.8657537,8.899,2,2010,5
1880,14-2010-02-07,2010-02-07,2010-02-07,14,2334788.42,0,76.61,2.815,182.3187801,8.743,2,2010,5
1861,14-2010-02-19,2010-02-19,2010-02-19,14,2204556.7,0,31.27,2.745,182.0347816,8.992,2,2010,7
1862,14-2010-02-26,2010-02-26,2010-02-26,14,2095591.63,0,34.89,2.754,182.0774691,8.992,2,2010,8
1889,14-2010-03-09,2010-03-09,2010-03-09,14,2182563.66,0,78.37,2.715,182.6042922,8.743,3,2010,10
1902,14-2010-03-12,2010-03-12,2010-03-12,14,2258489.63,0,40.93,3.046,182.6676154,8.724,3,2010,10
1865,14-2010-03-19,2010-03-19,2010-03-19,14,2066219.3,0,48.79,2.844,182.0779857,8.992,3,2010,11
1866,14-2010-03-26,2010-03-26,2010-03-26,14,2050396.27,0,54.36,2.854,181.9718697,8.992,3,2010,12
1876,14-2010-04-06,2010-04-06,2010-04-06,14,2363601.47,0,75.93,2.847,182.2389876,8.899,4,2010,14
1869,14-2010-04-16,2010-04-16,2010-04-16,14,2121788.61,0,54.28,2.899,181.6924769,8.899,4,2010,15
1870,14-2010-04-23,2010-04-23,2010-04-23,14,2138144.91,0,53.47,2.902,181.6772564,8.899,4,2010,16
1871,14-2010-04-30,2010-04-30,2010-04-30,14,2082355.12,0,53.15,2.921,181.6620359,8.899,4,2010,17
1859,14-2010-05-02,2010-05-02,2010-05-02,14,2623469.95,0,27.31,2.784,181.8711898,8.992,5,2010,17
1863,14-2010-05-03,2010-05-03,2010-05-03,14,2237544.75,0,37.13,2.777,182.1201566,8.992,5,2010,18
1898,14-2010-05-11,2010-05-11,2010-05-11,14,2078417.47,0,45.65,2.917,182.9463648,8.724,5,2010,19
1873,14-2010-05-14,2010-05-14,2010-05-14,14,2129771.13,0,54.26,2.982,181.6612792,8.899,5,2010,19
1874,14-2010-05-21,2010-05-21,2010-05-21,14,2108187.1,0,62.62,2.958,181.8538486,8.899,5,2010,20
1875,14-2010-05-28,2010-05-28,2010-05-28,14,2227152.16,0,69.27,2.899,182.0464181,8.899,5,2010,21
1885,14-2010-06-08,2010-06-08,2010-06-08,14,2219813.5,0,77.17,2.784,182.5320862,8.743,6,2010,23
1878,14-2010-06-18,2010-06-18,2010-06-18,14,2248645.59,0,72.62,2.78,182.4424199,8.899,6,2010,24
1879,14-2010-06-25,2010-06-25,2010-06-25,14,2246179.91,0,79.32,2.808,182.3806,8.899,6,2010,25
1872,14-2010-07-05,2010-07-05,2010-07-05,14,2370116.52,0,70.75,2.966,181.6468154,8.899,7,2010,27
1882,14-2010-07-16,2010-07-16,2010-07-16,14,2130287.27,0,77.84,2.783,182.2604411,8.743,7,2010,28
1883,14-2010-07-23,2010-07-23,2010-07-23,14,2044155.39,0,81.46,2.771,182.3509895,8.743,7,2010,29
1884,14-2010-07-30,2010-07-30,2010-07-30,14,2054843.28,0,79.78,2.781,182.4415378,8.743,7,2010,30
1894,14-2010-08-10,2010-08-10,2010-08-10,14,2091663.2,0,56.49,2.764,182.7640032,8.724,8,2010,32
1886,14-2010-08-13,2010-08-13,2010-08-13,14,2052984.81,0,78.44,2.805,182.6226346,8.743,8,2010,32
1887,14-2010-08-20,2010-08-20,2010-08-20,14,2057138.31,0,76.01,2.779,182.6165205,8.743,8,2010,33
1888,14-2010-08-27,2010-08-27,2010-08-27,14,2020332.07,0,71.36,2.755,182.6104063,8.743,8,2010,34
1868,14-2010-09-04,2010-09-04,2010-09-04,14,2258781.28,0,65.45,2.869,181.7596377,8.899,9,2010,35
1881,14-2010-09-07,2010-09-07,2010-09-07,14,2236209.13,0,82.45,2.793,182.2569603,8.743,9,2010,36
1891,14-2010-09-17,2010-09-17,2010-09-17,14,1953539.85,0,66.55,2.706,182.622509,8.743,9,2010,37
1892,14-2010-09-24,2010-09-24,2010-09-24,14,1879891.13,0,68.59,2.713,182.6696737,8.743,9,2010,38
1890,14-2010-10-09,2010-10-09,2010-10-09,14,2191767.76,1,70.87,2.699,182.598178,8.743,10,2010,40
1903,14-2010-10-12,2010-10-12,2010-10-12,14,2600519.26,0,30.54,3.109,182.5519538,8.724,10,2010,41
1895,14-2010-10-15,2010-10-15,2010-10-15,14,1932162.63,0,58.61,2.868,182.8106203,8.724,10,2010,41
1896,14-2010-10-22,2010-10-22,2010-10-22,14,1936621.09,0,53.15,2.917,182.8558685,8.724,10,2010,42
1897,14-2010-10-29,2010-10-29,2010-10-29,14,1984768.34,0,61.3,2.921,182.9011166,8.724,10,2010,43
1877,14-2010-11-06,2010-11-06,2010-11-06,14,2249570.04,0,69.71,2.809,182.4315571,8.899,11,2010,44
1900,14-2010-11-19,2010-11-19,2010-11-19,14,1968462.58,0,50.02,3.0,182.8989385,8.724,11,2010,46
1901,14-2010-11-26,2010-11-26,2010-11-26,14,2921709.71,1,46.15,3.039,182.7832769,8.724,11,2010,47
1860,14-2010-12-02,2010-12-02,2010-12-02,14,1704218.84,1,27.73,2.773,181.982317,8.992,12,2010,48
1864,14-2010-12-03,2010-12-03,2010-12-03,14,2156035.06,0,45.8,2.818,182.1628441,8.992,12,2010,48
1899,14-2010-12-11,2010-12-11,2010-12-11,14,2092189.06,0,46.14,2.931,182.9916129,8.724,12,2010,49
1904,14-2010-12-17,2010-12-17,2010-12-17,14,2762861.41,0,30.51,3.14,182.517732,8.724,12,2010,50
1905,14-2010-12-24,2010-12-24,2010-12-24,14,3818686.45,0,30.59,3.141,182.54459,8.724,12,2010,51
1906,14-2010-12-31,2010-12-31,2010-12-31,14,1623716.46,1,29.67,3.179,182.5714479,8.724,12,2010,52
1919,14-2011-01-04,2011-01-04,2011-01-04,14,1869110.55,0,37.27,3.638,185.1790167,8.521,1,2011,1
1932,14-2011-01-07,2011-01-07,2011-01-07,14,2074668.19,0,74.04,3.748,185.9119885,8.625,1,2011,1
1908,14-2011-01-14,2011-01-14,2011-01-14,14,1699095.9,0,24.78,3.205,182.6585782,8.549,1,2011,2
1909,14-2011-01-21,2011-01-21,2011-01-21,14,1743188.87,0,30.55,3.229,182.9193368,8.549,1,2011,3
1910,14-2011-01-28,2011-01-28,2011-01-28,14,1613718.38,0,24.05,3.237,183.1800955,8.549,1,2011,4
1941,14-2011-02-09,2011-02-09,2011-02-09,14,1750891.47,0,70.63,3.703,186.6189274,8.625,2,2011,6
1954,14-2011-02-12,2011-02-12,2011-02-12,14,2143080.57,0,50.19,3.452,188.5024346,8.523,2,2011,6
1913,14-2011-02-18,2011-02-18,2011-02-18,14,2019031.67,0,40.7,3.245,183.9371353,8.549,2,2011,7
1914,14-2011-02-25,2011-02-25,2011-02-25,14,1875708.88,0,35.78,3.274,184.1625632,8.549,2,2011,8
1928,14-2011-03-06,2011-03-06,2011-03-06,14,2079899.47,0,76.38,3.922,185.7545,8.521,3,2011,9
1917,14-2011-03-18,2011-03-18,2011-03-18,14,1932491.42,0,46.66,3.631,184.809719,8.549,3,2011,11
1918,14-2011-03-25,2011-03-25,2011-03-25,14,1879451.23,0,41.76,3.625,184.9943679,8.549,3,2011,12
1911,14-2011-04-02,2011-04-02,2011-04-02,14,1995891.87,0,28.73,3.231,183.4408542,8.549,4,2011,13
1915,14-2011-04-03,2011-04-03,2011-04-03,14,2041215.61,0,38.65,3.433,184.3879911,8.549,4,2011,13
1950,14-2011-04-11,2011-04-11,2011-04-11,14,2174056.71,0,43.92,3.551,187.9703629,8.523,4,2011,15
1921,14-2011-04-15,2011-04-15,2011-04-15,14,1974960.86,0,53.69,3.821,185.5339821,8.521,4,2011,15
1922,14-2011-04-22,2011-04-22,2011-04-22,14,2256461.39,0,53.04,3.892,185.6684673,8.521,4,2011,16
1923,14-2011-04-29,2011-04-29,2011-04-29,14,1930617.64,0,66.18,3.962,185.8029526,8.521,4,2011,17
1937,14-2011-05-08,2011-05-08,2011-05-08,14,2066020.69,0,78.22,3.842,186.3734038,8.625,5,2011,18
1925,14-2011-05-13,2011-05-13,2011-05-13,14,2004330.3,0,60.38,4.066,186.0719231,8.521,5,2011,19
1926,14-2011-05-20,2011-05-20,2011-05-20,14,1959967.8,0,62.28,4.062,185.9661154,8.521,5,2011,20
1927,14-2011-05-27,2011-05-27,2011-05-27,14,2080694.24,0,69.7,3.985,185.8603077,8.521,5,2011,21
1924,14-2011-06-05,2011-06-05,2011-06-05,14,2095599.93,0,58.21,4.046,185.9374378,8.521,6,2011,22
1930,14-2011-06-17,2011-06-17,2011-06-17,14,2082083.34,0,69.32,3.842,185.6719333,8.521,6,2011,24
1931,14-2011-06-24,2011-06-24,2011-06-24,14,2069523.52,0,74.85,3.804,185.7919609,8.521,6,2011,25
1907,14-2011-07-01,2011-07-01,2011-07-01,14,1864746.1,0,34.32,3.193,182.5983058,8.549,7,2011,26
1946,14-2011-07-10,2011-07-10,2011-07-10,14,2078796.76,0,55.82,3.583,187.4837962,8.523,7,2011,27
1934,14-2011-07-15,2011-07-15,2011-07-15,14,1953544.76,0,78.47,3.76,186.1399808,8.625,7,2011,28
1935,14-2011-07-22,2011-07-22,2011-07-22,14,1882070.88,0,82.33,3.811,186.2177885,8.625,7,2011,29
1936,14-2011-07-29,2011-07-29,2011-07-29,14,1871021.01,0,81.31,3.829,186.2955962,8.625,7,2011,30
1920,14-2011-08-04,2011-08-04,2011-08-04,14,2037798.88,0,48.71,3.72,185.3636656,8.521,8,2011,31
1933,14-2011-08-07,2011-08-07,2011-08-07,14,2063401.06,0,77.49,3.711,186.032016,8.625,8,2011,31
1939,14-2011-08-19,2011-08-19,2011-08-19,14,1896873.99,0,72.98,3.747,186.5093071,8.625,8,2011,33
1940,14-2011-08-26,2011-08-26,2011-08-26,14,2273470.62,0,72.55,3.704,186.5641172,8.625,8,2011,34
1942,14-2011-09-09,2011-09-09,2011-09-09,14,2202742.9,1,71.48,3.738,186.6737376,8.625,9,2011,36
1955,14-2011-09-12,2011-09-12,2011-09-12,14,2470581.29,0,46.57,3.415,188.6544692,8.523,9,2011,37
1943,14-2011-09-16,2011-09-16,2011-09-16,14,1864637.89,0,69.17,3.742,186.8024,8.625,9,2011,37
1944,14-2011-09-23,2011-09-23,2011-09-23,14,1871555.64,0,63.75,3.711,187.0295321,8.625,9,2011,38
1945,14-2011-09-30,2011-09-30,2011-09-30,14,1809989.29,0,70.66,3.645,187.2566641,8.625,9,2011,39
1929,14-2011-10-06,2011-10-06,2011-10-06,14,2132446.0,0,73.88,3.881,185.6486923,8.521,10,2011,40
1947,14-2011-10-14,2011-10-14,2011-10-14,14,1890870.75,0,63.82,3.541,187.6917481,8.523,10,2011,41
1948,14-2011-10-21,2011-10-21,2011-10-21,14,2009004.59,0,59.6,3.57,187.7846197,8.523,10,2011,42
1949,14-2011-10-28,2011-10-28,2011-10-28,14,2056846.12,0,51.78,3.569,187.8774913,8.523,10,2011,43
1912,14-2011-11-02,2011-11-02,2011-11-02,14,1980405.03,1,30.3,3.239,183.7016129,8.549,11,2011,44
1916,14-2011-11-03,2011-11-03,2011-11-03,14,1931104.67,0,45.01,3.582,184.613419,8.549,11,2011,44
1951,14-2011-11-11,2011-11-11,2011-11-11,14,2081534.65,0,47.65,3.53,188.0632345,8.523,11,2011,45
1952,14-2011-11-18,2011-11-18,2011-11-18,14,1969360.72,0,51.34,3.53,188.1983654,8.523,11,2011,46
1953,14-2011-11-25,2011-11-25,2011-11-25,14,2685351.81,1,48.71,3.492,188.3504,8.523,11,2011,47
1938,14-2011-12-08,2011-12-08,2011-12-08,14,1928773.82,0,77.0,3.812,186.4512115,8.625,12,2011,49
1956,14-2011-12-16,2011-12-16,2011-12-16,14,2594363.09,0,39.93,3.413,188.7979349,8.523,12,2011,50
1957,14-2011-12-23,2011-12-23,2011-12-23,14,3369068.99,0,42.27,3.389,188.9299752,8.523,12,2011,51
1958,14-2011-12-30,2011-12-30,2011-12-30,14,1914148.89,1,37.79,3.389,189.0620155,8.523,12,2011,52
1980,14-2012-01-06,2012-01-06,2012-01-06,14,2049485.49,0,74.48,3.742,191.0091712,8.567,1,2012,1
1960,14-2012-01-13,2012-01-13,2012-01-13,14,1696248.27,0,41.18,3.513,189.3260962,8.424,1,2012,2
1961,14-2012-01-20,2012-01-20,2012-01-20,14,1789113.32,0,31.85,3.533,189.4214733,8.424,1,2012,3
1962,14-2012-01-27,2012-01-27,2012-01-27,14,1595362.27,0,37.93,3.567,189.5168505,8.424,1,2012,4
1967,14-2012-02-03,2012-02-03,2012-02-03,14,1926004.99,0,41.55,3.816,190.1714927,8.424,2,2012,5
1965,14-2012-02-17,2012-02-17,2012-02-17,14,2020550.99,0,36.85,3.695,189.8424834,8.424,2,2012,7
1966,14-2012-02-24,2012-02-24,2012-02-24,14,1875040.16,0,42.86,3.739,190.0069881,8.424,2,2012,8
1963,14-2012-03-02,2012-03-02,2012-03-02,14,1877410.36,0,42.96,3.617,189.6122277,8.424,3,2012,9
1989,14-2012-03-08,2012-03-08,2012-03-08,14,1656886.46,0,76.58,3.654,191.16409,8.684,3,2012,10
1969,14-2012-03-16,2012-03-16,2012-03-16,14,1941040.5,0,50.56,3.862,190.4618964,8.424,3,2012,11
1970,14-2012-03-23,2012-03-23,2012-03-23,14,1893447.71,0,59.45,3.9,190.5363213,8.424,3,2012,12
1971,14-2012-03-30,2012-03-30,2012-03-30,14,1905033.01,0,50.04,3.953,190.6107463,8.424,3,2012,13
1976,14-2012-04-05,2012-04-05,2012-04-05,14,1949354.29,0,55.21,3.951,190.9222115,8.567,4,2012,14
1973,14-2012-04-13,2012-04-13,2012-04-13,14,1912909.69,0,51.83,4.044,190.7595962,8.567,4,2012,15
1974,14-2012-04-20,2012-04-20,2012-04-20,14,1875686.44,0,63.13,4.027,190.8138013,8.567,4,2012,16
1975,14-2012-04-27,2012-04-27,2012-04-27,14,1784029.95,0,53.2,4.004,190.8680064,8.567,4,2012,17
1998,14-2012-05-10,2012-05-10,2012-05-10,14,1687592.16,0,64.89,3.985,192.1704115,8.667,5,2012,19
1978,14-2012-05-18,2012-05-18,2012-05-18,14,1932233.17,0,66.3,3.848,190.9964479,8.567,5,2012,20
1979,14-2012-05-25,2012-05-25,2012-05-25,14,2030869.61,0,67.21,3.798,191.0028096,8.567,5,2012,21
1959,14-2012-06-01,2012-06-01,2012-06-01,14,1859144.96,0,35.88,3.422,189.1940558,8.424,6,2012,22
1972,14-2012-06-04,2012-06-04,2012-06-04,14,2376022.26,0,49.73,3.996,190.6851712,8.567,6,2012,23
1985,14-2012-06-07,2012-06-07,2012-06-07,14,1862128.95,0,82.99,3.475,191.1338827,8.684,6,2012,23
1982,14-2012-06-15,2012-06-15,2012-06-15,14,1905733.68,0,71.93,3.62,191.0299731,8.567,6,2012,24
1983,14-2012-06-22,2012-06-22,2012-06-22,14,1660228.88,0,74.22,3.564,191.0646096,8.567,6,2012,25
1984,14-2012-06-29,2012-06-29,2012-06-29,14,1591835.02,0,75.22,3.506,191.0992462,8.567,6,2012,26
1994,14-2012-07-09,2012-07-09,2012-07-09,14,1904512.34,1,75.7,3.911,191.5776756,8.684,7,2012,28
1986,14-2012-07-13,2012-07-13,2012-07-13,14,1544422.35,0,79.97,3.523,191.1685192,8.684,7,2012,28
1987,14-2012-07-20,2012-07-20,2012-07-20,14,1553250.16,0,78.89,3.567,191.1670428,8.684,7,2012,29
1988,14-2012-07-27,2012-07-27,2012-07-27,14,1479514.66,0,77.2,3.647,191.1655664,8.684,7,2012,30
1981,14-2012-08-06,2012-08-06,2012-08-06,14,2099615.88,0,64.3,3.689,191.0155329,8.567,8,2012,32
1991,14-2012-08-17,2012-08-17,2012-08-17,14,1660433.3,0,75.71,3.807,191.2284919,8.684,8,2012,33
1992,14-2012-08-24,2012-08-24,2012-08-24,14,1621841.33,0,72.62,3.834,191.3448865,8.684,8,2012,34
1993,14-2012-08-31,2012-08-31,2012-08-31,14,1613342.19,0,75.09,3.867,191.461281,8.684,8,2012,35
1968,14-2012-09-03,2012-09-03,2012-09-03,14,2020839.31,0,45.52,3.848,190.3359973,8.424,9,2012,36
1995,14-2012-09-14,2012-09-14,2012-09-14,14,1554794.22,0,67.87,3.948,191.69985,8.684,9,2012,37
1996,14-2012-09-21,2012-09-21,2012-09-21,14,1565352.46,0,65.32,4.038,191.8567038,8.684,9,2012,38
1997,14-2012-09-28,2012-09-28,2012-09-28,14,1522512.2,0,64.88,3.997,192.0135577,8.684,9,2012,39
1964,14-2012-10-02,2012-10-02,2012-10-02,14,2077256.24,1,37.0,3.64,189.7076048,8.424,10,2012,40
1990,14-2012-10-08,2012-10-08,2012-10-08,14,1648570.03,0,78.65,3.722,191.1626135,8.684,10,2012,41
2000,14-2012-10-19,2012-10-19,2012-10-19,14,1590274.72,0,56.47,3.969,192.3308542,8.667,10,2012,42
2001,14-2012-10-26,2012-10-26,2012-10-26,14,1704357.62,0,58.85,3.882,192.3088989,8.667,10,2012,43
1977,14-2012-11-05,2012-11-05,2012-11-05,14,1987531.05,0,61.24,3.889,190.9764167,8.567,11,2012,45
1999,14-2012-12-10,2012-12-10,2012-12-10,14,1639585.61,0,54.47,4.0,192.3272654,8.667,12,2012,50
2036,15-2010-01-10,2010-01-10,2010-01-10,15,566945.95,0,59.69,2.84,132.7568,8.067,1,2010,1
2010,15-2010-02-04,2010-02-04,2010-02-04,15,718470.71,0,45.27,2.957,131.9019677,8.185,2,2010,5
2023,15-2010-02-07,2010-02-07,2010-02-07,15,709337.11,0,66.13,2.958,132.5218667,8.099,2,2010,5
2004,15-2010-02-19,2010-02-19,2010-02-19,15,660838.75,0,27.54,2.909,131.637,8.35,2,2010,7
2005,15-2010-02-26,2010-02-26,2010-02-26,15,564883.2,0,29.87,2.91,131.686,8.35,2,2010,8
2032,15-2010-03-09,2010-03-09,2010-03-09,15,638647.21,0,73.17,2.86,132.7248387,8.099,3,2010,10
2045,15-2010-03-12,2010-03-12,2010-03-12,15,754134.95,0,36.0,3.2,132.7566667,8.067,3,2010,10
2008,15-2010-03-19,2010-03-19,2010-03-19,15,593710.67,0,44.69,2.96,131.8242903,8.35,3,2010,11
2009,15-2010-03-26,2010-03-26,2010-03-26,15,592111.49,0,39.53,2.963,131.863129,8.35,3,2010,12
2019,15-2010-04-06,2010-04-06,2010-04-06,15,693192.5,0,69.99,3.006,132.3648387,8.185,4,2010,14
2012,15-2010-04-16,2010-04-16,2010-04-16,15,641208.65,0,49.63,3.01,131.9809,8.185,4,2010,15
2013,15-2010-04-23,2010-04-23,2010-04-23,15,643097.6,0,46.54,3.021,132.0226667,8.185,4,2010,16
2014,15-2010-04-30,2010-04-30,2010-04-30,15,570791.11,0,49.09,3.042,132.0644333,8.185,4,2010,17
2002,15-2010-05-02,2010-05-02,2010-05-02,15,652122.44,0,19.83,2.954,131.5279032,8.35,5,2010,17
2006,15-2010-05-03,2010-05-03,2010-05-03,15,605325.43,0,31.79,2.919,131.735,8.35,5,2010,18
2041,15-2010-05-11,2010-05-11,2010-05-11,15,612987.64,0,40.29,3.049,132.9245806,8.067,5,2010,19
2016,15-2010-05-14,2010-05-14,2010-05-14,15,594385.2,0,47.13,3.112,132.152129,8.185,5,2010,19
2017,15-2010-05-21,2010-05-21,2010-05-21,15,616598.1,0,59.09,3.096,132.2230323,8.185,5,2010,20
2018,15-2010-05-28,2010-05-28,2010-05-28,15,744772.88,0,70.61,3.046,132.2939355,8.185,5,2010,21
2028,15-2010-06-08,2010-06-08,2010-06-08,15,639651.24,0,72.7,2.942,132.6141935,8.099,6,2010,23
2021,15-2010-06-18,2010-06-18,2010-06-18,15,652329.53,0,65.83,2.942,132.4733333,8.185,6,2010,24
2022,15-2010-06-25,2010-06-25,2010-06-25,15,672194.03,0,72.79,2.958,132.4976,8.185,6,2010,25
2015,15-2010-07-05,2010-07-05,2010-07-05,15,661348.88,0,63.16,3.095,132.1062,8.185,7,2010,27
2025,15-2010-07-16,2010-07-16,2010-07-16,15,633203.69,0,72.83,2.933,132.5667742,8.099,7,2010,28
2026,15-2010-07-23,2010-07-23,2010-07-23,15,598553.43,0,73.2,2.924,132.5825806,8.099,7,2010,29
2027,15-2010-07-30,2010-07-30,2010-07-30,15,619224.06,0,72.04,2.932,132.5983871,8.099,7,2010,30
2037,15-2010-08-10,2010-08-10,2010-08-10,15,591603.79,0,52.19,2.903,132.7516667,8.067,8,2010,32
2029,15-2010-08-13,2010-08-13,2010-08-13,15,622437.08,0,72.17,2.923,132.63,8.099,8,2010,32
2030,15-2010-08-20,2010-08-20,2010-08-20,15,637090.44,0,71.1,2.913,132.6616129,8.099,8,2010,33
2031,15-2010-08-27,2010-08-27,2010-08-27,15,649791.15,0,65.07,2.885,132.6932258,8.099,8,2010,34
2011,15-2010-09-04,2010-09-04,2010-09-04,15,634605.77,0,57.77,2.992,131.9408065,8.185,9,2010,35
2024,15-2010-09-07,2010-09-07,2010-09-07,15,691497.62,0,77.33,2.94,132.5461333,8.099,9,2010,36
2034,15-2010-09-17,2010-09-17,2010-09-17,15,583210.87,0,57.94,2.846,132.7670667,8.099,9,2010,37
2035,15-2010-09-24,2010-09-24,2010-09-24,15,548542.47,0,62.53,2.837,132.7619333,8.099,9,2010,38
2033,15-2010-10-09,2010-10-09,2010-10-09,15,641965.2,1,62.36,2.837,132.7564516,8.099,10,2010,40
2046,15-2010-10-12,2010-10-12,2010-10-12,15,847294.04,0,23.97,3.255,132.6764,8.067,10,2010,41
2038,15-2010-10-15,2010-10-15,2010-10-15,15,577011.26,0,49.96,2.999,132.7633548,8.067,10,2010,41
2039,15-2010-10-22,2010-10-22,2010-10-22,15,600395.73,0,47.1,3.049,132.8170968,8.067,10,2010,42
2040,15-2010-10-29,2010-10-29,2010-10-29,15,598301.5,0,55.09,3.055,132.8708387,8.067,10,2010,43
2020,15-2010-11-06,2010-11-06,2010-11-06,15,619337.29,0,61.04,2.972,132.4357419,8.185,11,2010,44
2043,15-2010-11-19,2010-11-19,2010-11-19,15,608200.81,0,44.1,3.138,132.9172,8.067,11,2010,46
2044,15-2010-11-26,2010-11-26,2010-11-26,15,1120018.92,1,40.71,3.186,132.8369333,8.067,11,2010,47
2003,15-2010-12-02,2010-12-02,2010-12-02,15,682447.1,1,22.0,2.94,131.5866129,8.35,12,2010,48
2007,15-2010-12-03,2010-12-03,2010-12-03,15,604173.59,0,41.39,2.938,131.784,8.35,12,2010,48
2042,15-2010-12-11,2010-12-11,2010-12-11,15,619639.74,0,39.63,3.065,132.9783226,8.067,12,2010,49
2047,15-2010-12-17,2010-12-17,2010-12-17,15,983825.15,0,25.3,3.301,132.6804516,8.067,12,2010,50
2048,15-2010-12-24,2010-12-24,2010-12-24,15,1368318.17,0,25.07,3.309,132.7477419,8.067,12,2010,51
2049,15-2010-12-31,2010-12-31,2010-12-31,15,543754.17,1,26.54,3.336,132.8150323,8.067,12,2010,52
2062,15-2011-01-04,2011-01-04,2011-01-04,15,542556.05,0,30.34,3.811,134.0682581,7.658,1,2011,1
2075,15-2011-01-07,2011-01-07,2011-01-07,15,674669.16,0,67.43,3.916,135.4468,7.806,1,2011,1
2051,15-2011-01-14,2011-01-14,2011-01-14,15,479424.2,0,19.53,3.367,132.9510645,7.771,1,2011,2
2052,15-2011-01-21,2011-01-21,2011-01-21,15,487311.03,0,21.84,3.391,133.0285161,7.771,1,2011,3
2053,15-2011-01-28,2011-01-28,2011-01-28,15,481119.6,0,19.61,3.402,133.1059677,7.771,1,2011,4
2084,15-2011-02-09,2011-02-09,2011-02-09,15,649159.68,0,67.63,3.879,136.2440968,7.806,2,2011,6
2097,15-2011-02-12,2011-02-12,2011-02-12,15,699028.66,0,45.67,3.666,136.4909333,7.866,2,2011,6
2056,15-2011-02-18,2011-02-18,2011-02-18,15,649993.5,0,33.06,3.42,133.3701429,7.771,2,2011,7
2057,15-2011-02-25,2011-02-25,2011-02-25,15,547564.09,0,20.87,3.452,133.4921429,7.771,2,2011,8
2071,15-2011-03-06,2011-03-06,2011-03-06,15,695396.19,0,69.8,4.069,134.8551613,7.658,3,2011,9
2060,15-2011-03-18,2011-03-18,2011-03-18,15,551553.99,0,40.23,3.796,133.8492258,7.771,3,2011,11
2061,15-2011-03-25,2011-03-25,2011-03-25,15,527389.28,0,32.63,3.789,133.9587419,7.771,3,2011,12
2054,15-2011-04-02,2011-04-02,2011-04-02,15,556550.85,0,20.69,3.4,133.1834194,7.771,4,2011,13
2058,15-2011-04-03,2011-04-03,2011-04-03,15,573374.49,0,28.16,3.605,133.6141429,7.771,4,2011,13
2093,15-2011-04-11,2011-04-11,2011-04-11,15,615121.78,0,43.39,3.738,136.475129,7.866,4,2011,15
2064,15-2011-04-15,2011-04-15,2011-04-15,15,607691.36,0,48.63,3.981,134.2784667,7.658,4,2011,15
2065,15-2011-04-22,2011-04-22,2011-04-22,15,655318.26,0,41.37,4.061,134.3571,7.658,4,2011,16
2066,15-2011-04-29,2011-04-29,2011-04-29,15,560764.41,0,55.46,4.117,134.4357333,7.658,4,2011,17
2080,15-2011-05-08,2011-05-08,2011-05-08,15,607961.21,0,73.63,4.02,136.0540323,7.806,5,2011,18
2068,15-2011-05-13,2011-05-13,2011-05-13,15,630482.91,0,57.07,4.211,134.593,7.658,5,2011,19
2069,15-2011-05-20,2011-05-20,2011-05-20,15,593941.9,0,57.19,4.202,134.6803871,7.658,5,2011,20
2070,15-2011-05-27,2011-05-27,2011-05-27,15,636193.24,0,65.87,4.134,134.7677742,7.658,5,2011,21
2067,15-2011-06-05,2011-06-05,2011-06-05,15,630522.67,0,49.87,4.192,134.5143667,7.658,6,2011,22
2073,15-2011-06-17,2011-06-17,2011-06-17,15,639928.85,0,63.9,3.989,135.0837333,7.658,6,2011,24
2074,15-2011-06-24,2011-06-24,2011-06-24,15,656594.95,0,69.96,3.964,135.2652667,7.658,6,2011,25
2050,15-2011-07-01,2011-07-01,2011-07-01,15,509640.77,0,30.53,3.351,132.8823226,7.771,7,2011,26
2089,15-2011-07-10,2011-07-10,2011-07-10,15,579068.88,0,51.24,3.775,136.472,7.866,7,2011,27
2077,15-2011-07-15,2011-07-15,2011-07-15,15,624114.56,0,73.34,3.915,135.7837419,7.806,7,2011,28
2078,15-2011-07-22,2011-07-22,2011-07-22,15,607475.44,0,79.97,3.972,135.8738387,7.806,7,2011,29
2079,15-2011-07-29,2011-07-29,2011-07-29,15,577511.02,0,74.67,4.004,135.9639355,7.806,7,2011,30
2063,15-2011-08-04,2011-08-04,2011-08-04,15,587370.81,0,40.94,3.895,134.1777742,7.658,8,2011,31
