index,index_id,Rev_Date,Date,Store, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Year,Week,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12, Linear Regression , Random Forest Regressor ,Linear_Regression_Root Mean Squared Error,Linear_Regression_R-squared,RF_Root Mean Squared Error,RF_R-squared
632,5-2011-07-29,7/29/2011,7/29/2011,5,"$275,142.17 ",0,89.42,3.682,216.0464364,6.529,7,2011,30,-17397.56,9291.11,-25862.85,22764.21,-16534.38,-1930.18,-18092.86,25754.99,-2464.64,8684.32,-26808.55,10447,-21123.88,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
633,5-2011-08-04,8/4/2011,8/4/2011,5,"$307,333.62 ",0,69.64,3.622,215.6407939,6.489,8,2011,31,32191.45,-17397.56,9291.11,-25862.85,22764.21,-16534.38,-1930.18,-18092.86,25754.99,-2464.64,8684.32,-26808.55,10447,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
634,5-2011-08-07,8/7/2011,8/7/2011,5,"$310,804.93 ",0,86.64,3.48,215.8409491,6.529,8,2011,31,3471.31,32191.45,-17397.56,9291.11,-25862.85,22764.21,-16534.38,-1930.18,-18092.86,25754.99,-2464.64,8684.32,-26808.55,321049.80 ,296074.10 ,12176.23 ,0.94 ,26775.67 ,0.69 
635,5-2011-08-19,8/19/2011,8/19/2011,5,"$303,643.84 ",0,89.35,3.554,216.2311855,6.529,8,2011,33,-7161.09,3471.31,32191.45,-17397.56,9291.11,-25862.85,22764.21,-16534.38,-1930.18,-18092.86,25754.99,-2464.64,8684.32,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
636,5-2011-08-26,8/26/2011,8/26/2011,5,"$310,338.17 ",0,89.18,3.523,216.2950176,6.529,8,2011,34,6694.33,-7161.09,3471.31,32191.45,-17397.56,9291.11,-25862.85,22764.21,-16534.38,-1930.18,-18092.86,25754.99,-2464.64,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
637,5-2011-09-09,9/9/2011,9/9/2011,5,"$321,110.22 ",1,79.04,3.546,216.4226819,6.529,9,2011,36,10772.05,6694.33,-7161.09,3471.31,32191.45,-17397.56,9291.11,-25862.85,22764.21,-16534.38,-1930.18,-18092.86,25754.99,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
638,5-2011-09-12,9/12/2011,9/12/2011,5,"$367,433.77 ",0,44.12,3.158,219.540637,6.3,9,2011,37,46323.55,10772.05,6694.33,-7161.09,3471.31,32191.45,-17397.56,9291.11,-25862.85,22764.21,-16534.38,-1930.18,-18092.86,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
639,5-2011-09-16,9/16/2011,9/16/2011,5,"$278,529.71 ",0,83.55,3.526,216.6033083,6.529,9,2011,37,-88904.06,46323.55,10772.05,6694.33,-7161.09,3471.31,32191.45,-17397.56,9291.11,-25862.85,22764.21,-16534.38,-1930.18,288033.01 ,299400.61 ,12176.23 ,0.94 ,26775.67 ,0.69 
640,5-2011-09-23,9/23/2011,9/23/2011,5,"$291,024.98 ",0,78.01,3.467,216.9396605,6.529,9,2011,38,12495.27,-88904.06,46323.55,10772.05,6694.33,-7161.09,3471.31,32191.45,-17397.56,9291.11,-25862.85,22764.21,-16534.38,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
641,5-2011-09-30,9/30/2011,9/30/2011,5,"$292,315.38 ",0,81.16,3.355,217.2760127,6.529,9,2011,39,1290.4,12495.27,-88904.06,46323.55,10772.05,6694.33,-7161.09,3471.31,32191.45,-17397.56,9291.11,-25862.85,22764.21,300962.96 ,298986.52 ,12176.23 ,0.94 ,26775.67 ,0.69 
642,5-2011-10-06,10/6/2011,10/6/2011,5,"$304,984.14 ",0,83.61,3.648,215.6064555,6.489,10,2011,40,12668.76,1290.4,12495.27,-88904.06,46323.55,10772.05,6694.33,-7161.09,3471.31,32191.45,-17397.56,9291.11,-25862.85,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
643,5-2011-10-14,10/14/2011,10/14/2011,5,"$286,117.72 ",0,72.36,3.274,217.9237458,6.3,10,2011,41,-18866.42,12668.76,1290.4,12495.27,-88904.06,46323.55,10772.05,6694.33,-7161.09,3471.31,32191.45,-17397.56,9291.11,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
644,5-2011-10-21,10/21/2011,10/21/2011,5,"$306,069.18 ",0,66.9,3.353,218.0852999,6.3,10,2011,42,19951.46,-18866.42,12668.76,1290.4,12495.27,-88904.06,46323.55,10772.05,6694.33,-7161.09,3471.31,32191.45,-17397.56,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
645,5-2011-10-28,10/28/2011,10/28/2011,5,"$307,035.11 ",0,69.27,3.372,218.2468539,6.3,10,2011,43,965.93,19951.46,-18866.42,12668.76,1290.4,12495.27,-88904.06,46323.55,10772.05,6694.33,-7161.09,3471.31,32191.45,311294.56 ,302924.70 ,12176.23 ,0.94 ,26775.67 ,0.69 
646,5-2011-11-02,11/2/2011,11/2/2011,5,"$311,590.54 ",1,38.25,3.022,213.4944627,6.634,11,2011,44,4555.43,965.93,19951.46,-18866.42,12668.76,1290.4,12495.27,-88904.06,46323.55,10772.05,6694.33,-7161.09,3471.31,324319.55 ,299431.88 ,12176.23 ,0.94 ,26775.67 ,0.69 
647,5-2011-11-03,11/3/2011,11/3/2011,5,"$293,098.10 ",0,55.74,3.459,214.6729901,6.634,11,2011,44,-18492.44,4555.43,965.93,19951.46,-18866.42,12668.76,1290.4,12495.27,-88904.06,46323.55,10772.05,6694.33,-7161.09,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
648,5-2011-11-11,11/11/2011,11/11/2011,5,"$311,906.70 ",0,60.71,3.297,218.5699621,6.3,11,2011,45,18808.6,-18492.44,4555.43,965.93,19951.46,-18866.42,12668.76,1290.4,12495.27,-88904.06,46323.55,10772.05,6694.33,316688.19 ,315297.06 ,12176.23 ,0.94 ,26775.67 ,0.69 
649,5-2011-11-18,11/18/2011,11/18/2011,5,"$307,944.37 ",0,64.33,3.308,218.793912,6.3,11,2011,46,-3962.33,18808.6,-18492.44,4555.43,965.93,19951.46,-18866.42,12668.76,1290.4,12495.27,-88904.06,46323.55,10772.05,311804.12 ,303210.94 ,12176.23 ,0.94 ,26775.67 ,0.69 
650,5-2011-11-25,11/25/2011,11/25/2011,5,"$507,900.07 ",1,61.93,3.236,219.0428204,6.3,11,2011,47,199955.7,-3962.33,18808.6,-18492.44,4555.43,965.93,19951.46,-18866.42,12668.76,1290.4,12495.27,-88904.06,46323.55,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
651,5-2011-12-08,12/8/2011,12/8/2011,5,"$289,886.16 ",0,90.16,3.638,216.1678032,6.529,12,2011,49,-218013.91,199955.7,-3962.33,18808.6,-18492.44,4555.43,965.93,19951.46,-18866.42,12668.76,1290.4,12495.27,-88904.06,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
652,5-2011-12-16,12/16/2011,12/16/2011,5,"$379,530.30 ",0,54.42,3.159,219.7596266,6.3,12,2011,50,89644.14,-218013.91,199955.7,-3962.33,18808.6,-18492.44,4555.43,965.93,19951.46,-18866.42,12668.76,1290.4,12495.27,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
653,5-2011-12-23,12/23/2011,12/23/2011,5,"$458,562.24 ",0,50.33,3.112,219.9387246,6.3,12,2011,51,79031.94,89644.14,-218013.91,199955.7,-3962.33,18808.6,-18492.44,4555.43,965.93,19951.46,-18866.42,12668.76,1290.4,438166.67 ,384490.23 ,12176.23 ,0.94 ,26775.67 ,0.69 
654,5-2011-12-30,12/30/2011,12/30/2011,5,"$349,624.88 ",1,45.62,3.129,220.1178226,6.3,12,2011,52,-108937.36,79031.94,89644.14,-218013.91,199955.7,-3962.33,18808.6,-18492.44,4555.43,965.93,19951.46,-18866.42,12668.76,337381.55 ,315182.54 ,12176.23 ,0.94 ,26775.67 ,0.69 
655,5-2012-01-06,1/6/2012,1/6/2012,5,"$359,867.80 ",0,79.72,3.501,222.3343277,5.801,1,2012,1,10242.92,-108937.36,79031.94,89644.14,-218013.91,199955.7,-3962.33,18808.6,-18492.44,4555.43,965.93,19951.46,-18866.42,361126.22 ,322249.40 ,12176.23 ,0.94 ,26775.67 ,0.69 
656,5-2012-01-13,1/13/2012,1/13/2012,5,"$291,454.52 ",0,48.86,3.261,220.4760185,5.943,1,2012,2,-68413.28,10242.92,-108937.36,79031.94,89644.14,-218013.91,199955.7,-3962.33,18808.6,-18492.44,4555.43,965.93,19951.46,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
657,5-2012-01-20,1/20/2012,1/20/2012,5,"$287,523.98 ",0,54.65,3.268,220.5694104,5.943,1,2012,3,-3930.54,-68413.28,10242.92,-108937.36,79031.94,89644.14,-218013.91,199955.7,-3962.33,18808.6,-18492.44,4555.43,965.93,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
658,5-2012-01-27,1/27/2012,1/27/2012,5,"$295,974.22 ",0,54.63,3.29,220.6628023,5.943,1,2012,4,8450.24,-3930.54,-68413.28,10242.92,-108937.36,79031.94,89644.14,-218013.91,199955.7,-3962.33,18808.6,-18492.44,4555.43,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
659,5-2012-02-03,2/3/2012,2/3/2012,5,"$359,206.21 ",0,60.66,3.63,221.4342146,5.943,2,2012,5,63231.99,8450.24,-3930.54,-68413.28,10242.92,-108937.36,79031.94,89644.14,-218013.91,199955.7,-3962.33,18808.6,-18492.44,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
660,5-2012-02-17,2/17/2012,2/17/2012,5,"$356,427.98 ",0,48.25,3.51,221.0106341,5.943,2,2012,7,-2778.23,63231.99,8450.24,-3930.54,-68413.28,10242.92,-108937.36,79031.94,89644.14,-218013.91,199955.7,-3962.33,18808.6,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
661,5-2012-02-24,2/24/2012,2/24/2012,5,"$312,220.47 ",0,57.75,3.555,221.2224243,5.943,2,2012,8,-44207.51,-2778.23,63231.99,8450.24,-3930.54,-68413.28,10242.92,-108937.36,79031.94,89644.14,-218013.91,199955.7,-3962.33,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
662,5-2012-03-02,3/2/2012,3/2/2012,5,"$333,948.00 ",0,57.35,3.36,220.7561941,5.943,3,2012,9,21727.53,-44207.51,-2778.23,63231.99,8450.24,-3930.54,-68413.28,10242.92,-108937.36,79031.94,89644.14,-218013.91,199955.7,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
663,5-2012-03-08,3/8/2012,3/8/2012,5,"$324,195.17 ",0,86.91,3.417,222.5385111,5.603,3,2012,10,-9752.83,21727.53,-44207.51,-2778.23,63231.99,8450.24,-3930.54,-68413.28,10242.92,-108937.36,79031.94,89644.14,-218013.91,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
664,5-2012-03-16,3/16/2012,3/16/2012,5,"$339,392.54 ",0,63.55,3.734,221.7989713,5.943,3,2012,11,15197.37,-9752.83,21727.53,-44207.51,-2778.23,63231.99,8450.24,-3930.54,-68413.28,10242.92,-108937.36,79031.94,89644.14,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
665,5-2012-03-23,3/23/2012,3/23/2012,5,"$321,299.99 ",0,64.44,3.787,221.8735063,5.943,3,2012,12,-18092.55,15197.37,-9752.83,21727.53,-44207.51,-2778.23,63231.99,8450.24,-3930.54,-68413.28,10242.92,-108937.36,79031.94,322727.95 ,327050.60 ,12176.23 ,0.94 ,26775.67 ,0.69 
666,5-2012-03-30,3/30/2012,3/30/2012,5,"$331,318.73 ",0,67.76,3.845,221.9480412,5.943,3,2012,13,10018.74,-18092.55,15197.37,-9752.83,21727.53,-44207.51,-2778.23,63231.99,8450.24,-3930.54,-68413.28,10242.92,-108937.36,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
667,5-2012-04-05,4/5/2012,4/5/2012,5,"$360,932.69 ",0,77.1,3.749,222.2594722,5.801,4,2012,14,29613.96,10018.74,-18092.55,15197.37,-9752.83,21727.53,-44207.51,-2778.23,63231.99,8450.24,-3930.54,-68413.28,10242.92,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
668,5-2012-04-13,4/13/2012,4/13/2012,5,"$351,832.03 ",0,70.56,3.891,222.0971111,5.801,4,2012,15,-9100.66,29613.96,10018.74,-18092.55,15197.37,-9752.83,21727.53,-44207.51,-2778.23,63231.99,8450.24,-3930.54,-68413.28,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
669,5-2012-04-20,4/20/2012,4/20/2012,5,"$330,063.06 ",0,67.33,3.877,222.1512315,5.801,4,2012,16,-21768.97,-9100.66,29613.96,10018.74,-18092.55,15197.37,-9752.83,21727.53,-44207.51,-2778.23,63231.99,8450.24,-3930.54,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
670,5-2012-04-27,4/27/2012,4/27/2012,5,"$324,839.74 ",0,68.96,3.814,222.2053519,5.801,4,2012,17,-5223.32,-21768.97,-9100.66,29613.96,10018.74,-18092.55,15197.37,-9752.83,21727.53,-44207.51,-2778.23,63231.99,8450.24,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
671,5-2012-05-10,5/10/2012,5/10/2012,5,"$343,048.29 ",0,71.17,3.617,223.7744444,5.422,5,2012,19,18208.55,-5223.32,-21768.97,-9100.66,29613.96,10018.74,-18092.55,15197.37,-9752.83,21727.53,-44207.51,-2778.23,63231.99,343663.94 ,333557.67 ,12176.23 ,0.94 ,26775.67 ,0.69 
672,5-2012-05-18,5/18/2012,5/18/2012,5,"$336,189.66 ",0,70.45,3.63,222.330443,5.801,5,2012,20,-6858.63,18208.55,-5223.32,-21768.97,-9100.66,29613.96,10018.74,-18092.55,15197.37,-9752.83,21727.53,-44207.51,-2778.23,334025.39 ,337565.08 ,12176.23 ,0.94 ,26775.67 ,0.69 
673,5-2012-05-25,5/25/2012,5/25/2012,5,"$341,994.48 ",0,78.23,3.561,222.3323853,5.801,5,2012,21,5804.82,-6858.63,18208.55,-5223.32,-21768.97,-9100.66,29613.96,10018.74,-18092.55,15197.37,-9752.83,21727.53,-44207.51,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
674,5-2012-06-01,6/1/2012,6/1/2012,5,"$312,078.71 ",0,50.21,3.157,220.2969205,5.943,6,2012,22,-29915.77,5804.82,-6858.63,18208.55,-5223.32,-21768.97,-9100.66,29613.96,10018.74,-18092.55,15197.37,-9752.83,21727.53,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
675,5-2012-06-04,6/4/2012,6/4/2012,5,"$402,985.70 ",0,70.4,3.891,222.0225762,5.801,6,2012,23,90906.99,-29915.77,5804.82,-6858.63,18208.55,-5223.32,-21768.97,-9100.66,29613.96,10018.74,-18092.55,15197.37,-9752.83,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
676,5-2012-06-07,6/7/2012,6/7/2012,5,"$341,214.43 ",0,82.35,3.227,222.4714336,5.603,6,2012,23,-61771.27,90906.99,-29915.77,5804.82,-6858.63,18208.55,-5223.32,-21768.97,-9100.66,29613.96,10018.74,-18092.55,15197.37,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
677,5-2012-06-15,6/15/2012,6/15/2012,5,"$327,383.64 ",0,81.64,3.393,222.3492901,5.801,6,2012,24,-13830.79,-61771.27,90906.99,-29915.77,5804.82,-6858.63,18208.55,-5223.32,-21768.97,-9100.66,29613.96,10018.74,-18092.55,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
678,5-2012-06-22,6/22/2012,6/22/2012,5,"$325,041.68 ",0,80.57,3.346,222.3900046,5.801,6,2012,25,-2341.96,-13830.79,-61771.27,90906.99,-29915.77,5804.82,-6858.63,18208.55,-5223.32,-21768.97,-9100.66,29613.96,10018.74,322117.95 ,324435.56 ,12176.23 ,0.94 ,26775.67 ,0.69 
679,5-2012-06-29,6/29/2012,6/29/2012,5,"$329,658.10 ",0,87.08,3.286,222.4307191,5.801,6,2012,26,4616.42,-2341.96,-13830.79,-61771.27,90906.99,-29915.77,5804.82,-6858.63,18208.55,-5223.32,-21768.97,-9100.66,29613.96,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
680,5-2012-07-09,7/9/2012,7/9/2012,5,"$350,648.91 ",1,86.3,3.73,223.0298805,5.603,7,2012,28,20990.81,4616.42,-2341.96,-13830.79,-61771.27,90906.99,-29915.77,5804.82,-6858.63,18208.55,-5223.32,-21768.97,-9100.66,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
681,5-2012-07-13,7/13/2012,7/13/2012,5,"$316,203.64 ",0,80.78,3.256,222.5121481,5.603,7,2012,28,-34445.27,20990.81,4616.42,-2341.96,-13830.79,-61771.27,90906.99,-29915.77,5804.82,-6858.63,18208.55,-5223.32,-21768.97,313288.16 ,320440.84 ,12176.23 ,0.94 ,26775.67 ,0.69 
682,5-2012-07-20,7/20/2012,7/20/2012,5,"$321,205.12 ",0,81.05,3.311,222.5209358,5.603,7,2012,29,5001.48,-34445.27,20990.81,4616.42,-2341.96,-13830.79,-61771.27,90906.99,-29915.77,5804.82,-6858.63,18208.55,-5223.32,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
683,5-2012-07-27,7/27/2012,7/27/2012,5,"$306,827.36 ",0,85.06,3.407,222.5297234,5.603,7,2012,30,-14377.76,5001.48,-34445.27,20990.81,4616.42,-2341.96,-13830.79,-61771.27,90906.99,-29915.77,5804.82,-6858.63,18208.55,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
684,5-2012-08-06,8/6/2012,8/6/2012,5,"$341,704.59 ",0,81.02,3.452,222.33627,5.801,8,2012,32,34877.23,-14377.76,5001.48,-34445.27,20990.81,4616.42,-2341.96,-13830.79,-61771.27,90906.99,-29915.77,5804.82,-6858.63,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
685,5-2012-08-17,8/17/2012,8/17/2012,5,"$314,014.18 ",0,87.52,3.571,222.6276753,5.603,8,2012,33,-27690.41,34877.23,-14377.76,5001.48,-34445.27,20990.81,4616.42,-2341.96,-13830.79,-61771.27,90906.99,-29915.77,5804.82,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
686,5-2012-08-24,8/24/2012,8/24/2012,5,"$320,831.36 ",0,79.45,3.62,222.7617437,5.603,8,2012,34,6817.18,-27690.41,34877.23,-14377.76,5001.48,-34445.27,20990.81,4616.42,-2341.96,-13830.79,-61771.27,90906.99,-29915.77,317128.82 ,325202.51 ,12176.23 ,0.94 ,26775.67 ,0.69 
687,5-2012-08-31,8/31/2012,8/31/2012,5,"$344,642.01 ",0,84.25,3.638,222.8958121,5.603,8,2012,35,23810.65,6817.18,-27690.41,34877.23,-14377.76,5001.48,-34445.27,20990.81,4616.42,-2341.96,-13830.79,-61771.27,90906.99,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
688,5-2012-09-03,9/3/2012,9/3/2012,5,"$347,295.60 ",0,57.69,3.669,221.6460048,5.943,9,2012,36,2653.59,23810.65,6817.18,-27690.41,34877.23,-14377.76,5001.48,-34445.27,20990.81,4616.42,-2341.96,-13830.79,-61771.27,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
689,5-2012-09-14,9/14/2012,9/14/2012,5,"$299,800.67 ",0,76.65,3.717,223.1734167,5.603,9,2012,37,-47494.93,2653.59,23810.65,6817.18,-27690.41,34877.23,-14377.76,5001.48,-34445.27,20990.81,4616.42,-2341.96,-13830.79,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
690,5-2012-09-21,9/21/2012,9/21/2012,5,"$307,306.76 ",0,71.09,3.721,223.3737593,5.603,9,2012,38,7506.09,-47494.93,2653.59,23810.65,6817.18,-27690.41,34877.23,-14377.76,5001.48,-34445.27,20990.81,4616.42,-2341.96,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
691,5-2012-09-28,9/28/2012,9/28/2012,5,"$310,141.68 ",0,78.33,3.666,223.5741019,5.603,9,2012,39,2834.92,7506.09,-47494.93,2653.59,23810.65,6817.18,-27690.41,34877.23,-14377.76,5001.48,-34445.27,20990.81,4616.42,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
692,5-2012-10-02,10/2/2012,10/2/2012,5,"$349,239.88 ",1,48.57,3.409,220.849586,5.943,10,2012,40,39098.2,2834.92,7506.09,-47494.93,2653.59,23810.65,6817.18,-27690.41,34877.23,-14377.76,5001.48,-34445.27,20990.81,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
693,5-2012-10-08,10/8/2012,10/8/2012,5,"$306,759.70 ",0,86.96,3.494,222.5472987,5.603,10,2012,41,-42480.18,39098.2,2834.92,7506.09,-47494.93,2653.59,23810.65,6817.18,-27690.41,34877.23,-14377.76,5001.48,-34445.27,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
694,5-2012-10-19,10/19/2012,10/19/2012,5,"$313,358.15 ",0,69.17,3.594,224.0192873,5.422,10,2012,42,6598.45,-42480.18,39098.2,2834.92,7506.09,-47494.93,2653.59,23810.65,6817.18,-27690.41,34877.23,-14377.76,5001.48,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
695,5-2012-10-26,10/26/2012,10/26/2012,5,"$319,550.77 ",0,71.7,3.506,224.0378139,5.422,10,2012,43,6192.62,6598.45,-42480.18,39098.2,2834.92,7506.09,-47494.93,2653.59,23810.65,6817.18,-27690.41,34877.23,-14377.76,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
696,5-2012-11-05,11/5/2012,11/5/2012,5,"$333,870.52 ",0,73.45,3.688,222.3135926,5.801,11,2012,45,14319.75,6192.62,6598.45,-42480.18,39098.2,2834.92,7506.09,-47494.93,2653.59,23810.65,6817.18,-27690.41,34877.23,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
697,5-2012-12-10,12/10/2012,12/10/2012,5,"$325,345.41 ",0,66.24,3.601,223.974787,5.422,12,2012,50,-8525.11,14319.75,6192.62,6598.45,-42480.18,39098.2,2834.92,7506.09,-47494.93,2653.59,23810.65,6817.18,-27690.41,0.00 ,0.00 ,12176.23 ,0.94 ,26775.67 ,0.69 
698,6-2010-02-04,2/4/2010,2/4/2010,6,"$1,770,333.90 ",0,64.94,2.719,212.3322805,7.092,2,2010,5,441865.01,-8525.11,14319.75,6192.62,6598.45,-42480.18,39098.2,2834.92,7506.09,-47494.93,2653.59,23810.65,6817.18,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
699,6-2010-02-07,2/7/2010,2/7/2010,6,"$1,759,777.25 ",0,80.34,2.669,212.746898,6.973,2,2010,5,-10556.65,441865.01,-8525.11,14319.75,6192.62,6598.45,-42480.18,39098.2,2834.92,7506.09,-47494.93,2653.59,23810.65,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
700,6-2010-02-19,2/19/2010,2/19/2010,6,"$1,567,138.07 ",0,43.58,2.514,212.8161546,7.259,2,2010,7,-192639.18,-10556.65,441865.01,-8525.11,14319.75,6192.62,6598.45,-42480.18,39098.2,2834.92,7506.09,-47494.93,2653.59,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
701,6-2010-02-26,2/26/2010,2/26/2010,6,"$1,432,953.21 ",0,47.1,2.561,212.845337,7.259,2,2010,8,-134184.86,-192639.18,-10556.65,441865.01,-8525.11,14319.75,6192.62,6598.45,-42480.18,39098.2,2834.92,7506.09,-47494.93,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
702,6-2010-03-09,3/9/2010,3/9/2010,6,"$1,510,925.32 ",0,82.15,2.577,213.0519222,6.973,3,2010,10,77972.11,-134184.86,-192639.18,-10556.65,441865.01,-8525.11,14319.75,6192.62,6598.45,-42480.18,39098.2,2834.92,7506.09,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
703,6-2010-03-12,3/12/2010,3/12/2010,6,"$1,677,067.24 ",0,52.3,2.708,213.123851,7.007,3,2010,10,166141.92,77972.11,-134184.86,-192639.18,-10556.65,441865.01,-8525.11,14319.75,6192.62,6598.45,-42480.18,39098.2,2834.92,1722366.48 ,1586114.47 ,106710.10 ,0.89 ,210484.51 ,0.55 
704,6-2010-03-19,3/19/2010,3/19/2010,6,"$1,693,058.91 ",0,56.55,2.72,212.7351935,7.259,3,2010,11,15991.67,166141.92,77972.11,-134184.86,-192639.18,-10556.65,441865.01,-8525.11,14319.75,6192.62,6598.45,-42480.18,39098.2,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
705,6-2010-03-26,3/26/2010,3/26/2010,6,"$1,472,033.38 ",0,53.74,2.732,212.533737,7.259,3,2010,12,-221025.53,15991.67,166141.92,77972.11,-134184.86,-192639.18,-10556.65,441865.01,-8525.11,14319.75,6192.62,6598.45,-42480.18,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
706,6-2010-04-06,4/6/2010,4/6/2010,6,"$1,857,380.09 ",0,79.44,2.705,212.6982436,7.092,4,2010,14,385346.71,-221025.53,15991.67,166141.92,77972.11,-134184.86,-192639.18,-10556.65,441865.01,-8525.11,14319.75,6192.62,6598.45,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
707,6-2010-04-16,4/16/2010,4/16/2010,6,"$1,519,846.36 ",0,65.68,2.808,211.9942765,7.092,4,2010,15,-337533.73,385346.71,-221025.53,15991.67,166141.92,77972.11,-134184.86,-192639.18,-10556.65,441865.01,-8525.11,14319.75,6192.62,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
708,6-2010-04-23,4/23/2010,4/23/2010,6,"$1,540,435.99 ",0,64.11,2.795,211.9442745,7.092,4,2010,16,20589.63,-337533.73,385346.71,-221025.53,15991.67,166141.92,77972.11,-134184.86,-192639.18,-10556.65,441865.01,-8525.11,14319.75,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
709,6-2010-04-30,4/30/2010,4/30/2010,6,"$1,498,080.16 ",0,68.91,2.78,211.8942725,7.092,4,2010,17,-42355.83,20589.63,-337533.73,385346.71,-221025.53,15991.67,166141.92,77972.11,-134184.86,-192639.18,-10556.65,441865.01,-8525.11,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
710,6-2010-05-02,5/2/2010,5/2/2010,6,"$1,652,635.10 ",0,40.43,2.572,212.6223518,7.259,5,2010,17,154554.94,-42355.83,20589.63,-337533.73,385346.71,-221025.53,15991.67,166141.92,77972.11,-134184.86,-192639.18,-10556.65,441865.01,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
711,6-2010-05-03,5/3/2010,5/3/2010,6,"$1,601,348.82 ",0,49.63,2.625,212.8745193,7.259,5,2010,18,-51286.28,154554.94,-42355.83,20589.63,-337533.73,385346.71,-221025.53,15991.67,166141.92,77972.11,-134184.86,-192639.18,-10556.65,0.00 ,0.00 ,106710.10 ,0.89 ,210484.51 ,0.55 
